product_name,product_price,Rate,Summary,Review,Sentiment
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,worth the money,cooler is good and quality also good but there having prblem like the water pump i switch it on first not working but i opened the cooler from the back side and sligtly touch up and after pump is working i think company have to see the pump quality also,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,1,hated it!,worst experienceiam writing this review after using this cooler for one week iam not at all satisfied with the product no cooling at all its just like a normal fan no support from crompton people and seller rejected my return request without asking my feedback totally disappointed with this service,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,fabulous!,delivered at time and best products,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,wonderful,plastic used is very light for wind direction but fan speed and cooling is good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,1,worst experience ever!,very bad product with in 6 month its pump is not working very noisy also,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,decent product,product is good but product quality very law its not good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,must buy!,thnkyou flipcard,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,just wow!,great experience,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,1,don't waste your money,received broken cooler,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,brilliant,awesome desert cooler,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,fabulous!,good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,1,don't waste your money,wheels are not connected properly screws are coming out and when i tried to fix them screws are slipping very very poor wheel attachmentscomplete cheating with customers,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific,its too good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,excellent,excellent,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,mind-blowing purchase,excellent cooling good capacity can last a good 8 hours after filling to maxdoes work in humid condition in contrary to the myth that coolers dont work in humid areasits a desert cooler so probably it caters to needs of humid areashappy with product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,super!,good but bad service,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,nice product,good product and noise also less compared to other coolers plastic quality is average,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,great product,extremely great product honeycomb pads are way better than woodwool little bit noisy because air throw is superb ice chamber is available too complete package value for money it is,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,awesome,nice but filling pipe is not given,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,wonderful,i am fully satisfied from this cooler,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,super!,thank you flipkart,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,mind-blowing purchase,amazing cooler value for money,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,fabulous!,more than my expecting value for money,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,mind-blowing purchase,good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,very good,nice product for small room once you fill tank at maximum atleast it will run for 12 hours,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,really nice,nice product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,good choice,cooler is good but seller delivered damaged product it is leaking from inlet,neutral
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,best in the market!,good packing and product is excellent as crompton is well known name no issues faced can be bought without any apprehensions,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,brilliant,worth it must buy,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,awesome,great product feeling good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,must buy!,best cooler at this price,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,worth every penny,good product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,worth the money,very nice product quality no doubt upto mark as crompton itself known for its quality products,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,simply awesome,fastest delivery from flipkart awesome cooling experience quiet good happy with the product from compton,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,mind-blowing purchase,i am very much satisfied with the product because it is running well and it has been cooling down the heat it is worth the money and i suggest that anyone interested should go for it without hesitation it was also delivered on time,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,good choice,good quality poisa osul,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,must buy!,worth every penny,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific purchase,should have proper venillation in room for good result,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,1,worst experience ever!,it has delivered just 3 days before and today i opened it and did the initial setup fan is working but water pump is not workingcrompton customer care no is not responding for any help,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,awesome,best cooling experience without noise,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,worth every penny,excellent cooling,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,just wow!,nice pick up,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,really nice,good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,awesome,super quality,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,worth the money,loved it,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,pretty good,average score,neutral
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,worth every penny,great cooler thank u flifkart,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,very good,except bit high noice level rest are very good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,decent product,old product received also have many scratches and dent on pad holders not recommended this,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,nice product,overall nice productcooling is excellenthoney comb pads quality needs to improveplastic quality also should be improved,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,nice,delivery is so fastthanks flipkart,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,perfect product!,such a excellent cooler at this prise range,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,just wow!,nice cooler,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,pretty good,value for money all over product good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,super!,superb tnq flip crd,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,just wow!,packaging was so goodair pressure is also good overall quality is goodbut water consumption is lot tank empty in 89 hours,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,decent product,too much noise other features are good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,awesome,amazing product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,brilliant,good quality air through is good best in class,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,classy product,excellent,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific purchase,good cooler,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,awesome,best product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,fabulous!,nyc,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,1,not recommended at all,cooler cooling is not good,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,great product,perfect for summer,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,highly recommended,very nice and great product i am very happy for this product and great cooling,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,fabulous!,super picamazing,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,good choice,it is fantastic cooleri liked itit cools room effectively,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,just wow!,very nice product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,delightful,very good product satisfactory cooling,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,wonderful,very good product powerfull motor awesome cooling this price segments are very best cooler i have giving 5 star,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,2,expected a better product,horizontal louvers are defective always come at lower position no matter how many times you manually change it,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,just okay,good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,does the job,great cooling for 1212 ft size room plastic body should have been more better quality water inlet is little loose,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,good quality product,product is good but need to better quality check by crompton,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,fair,avg product cordlength is small and cooling system is also avg not value for money,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,super!,a perfect choice well designed and solid body,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,wonderful,it is good quality is fine main issue is with the wire it is too small must be 3 mtrs long,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,best in the market!,giving review after 2 year uses,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific purchase,its good one,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,1,useless product,not satisfied and not recommend,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,simply awesome,i have purchased crompton ozone 75 this is really a amazing productnoise level is very lawbody fiber is strong and durablebut cable length is slightly smallalso very beautiful designi am giving 98 point out of 100very fast deliveryfor more information visit my youtube channel manipankthanks flipkart,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,delightful,cooler is good for this price range as the company says itself worth buying,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,best in the market!,amazing product nd i like its cooling,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,2,moderate,not cooling that much,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,delightful,ok product,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,1,useless product,worst product because water flow by the pump is less so the honey pad not wet properly no cool air by cooler,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,value-for-money,good product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,brilliant,very good cooler best in class i got it at 9500 rs,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific purchase,amazing quality nd good colling i live it thax you seller,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,delightful,delivered on timeregarding cooler everything is good except water filler as its on front side very difficult to fill waterwhen we placed on window as required proper ventilation,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,worth every penny,nice,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,best in the market!,good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,fabulous!,its worth very comfortable less space,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,fabulous!,cooler is very good in this rangeair throw is very high,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,good quality product,a 1 productnice cooling,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,wonderful,good product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific,its superb super cooling worth buying and cheaper than amazon thanks flipkart,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,1,unsatisfactory,delivery boy behavior not good,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,delightful,its good product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific purchase,very nice cooler cools effectively even a large room very happy with the purchase,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,fair,its ok,neutral
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,nice product,functioning property but some bad smell is spreading out when running,neutral
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,wonderful,cooler is awsome,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,fabulous!,awasome productsvry nic cooling value for money,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,2,moderate,wrost product cooling not goodbuild quality not goodtotaly waste product dont buywaste of money,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,very good,all good with the cooler i just wish there is an option of remote,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific purchase,very good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,very good,amazing products and it being useful in summer,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,brilliant,amazingworth every penny,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,wonderful,very nice,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,great product,thanks for quick and good deliveryproduct is very nice with zero defects,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,2,not good,waist money,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,super!,pesha washool products,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific,good product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,really nice,feedback after using cooler for one week positive pointsgood cooling effectbig water tank can be run 15 to 18 hours without tensionno heating issueimprovement required1 power cable is too short difficult to connect2 wheels are not so strong comparing wit 75 ltr storage capacity3 cleaning is bit tough task water outflow provision given at the bottom side,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,excellent,really good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,simply awesome,initially its honeycomb get smelling but after water changed stopped smelling products is overall good we can easily remove water through downside whole thanks flipkart and crompton,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,highly recommended,product functioning is good but the screen gets down automatically its good for flour use not for bed,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,excellent,good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,good choice,working well but company need to upgrade design body quality plastic,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,nice product,the product is great for a big room but received little damaged,neutral
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,worth the money,after used of 10 days almost good product in sound and speed,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,brilliant,amazing productcrompton desert cooler performance is very good1 coolingoutstanding10102 performance10103 body1010overall very nice thanks flipkart for 2 days delivery,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,fair,cooling is not as expected88 l is way above my expectationsproduct quality 35 5rate 355cooling 2 5delivered quickly within two daysthank u flipkart,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,nice,at the time of placing order i had selected grey and white color but i have received white and teal color this is not acceptable from flipcart,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,fabulous!,nice and good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,nice product,voice is more as compared to coolar,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific purchase,kudos to flipkart for extreme fast delivery the package was received in the best of packingswill update the review after product usage,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,value-for-money,nice product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,brilliant,worth for money,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,classy product,super quality in this priceplz go for this product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,worth every penny,this review i am writing after using this air cooler for a month time the air blow at minimum speed level itself it is very good the build quality is impressive the noise level is also less when compared with other coolers most importantly it takes maximum 30 minutes to cool your room i found the water consumption level is also less with this air cooler overall worth for money,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,1,don't waste your money,produ ct is good but while moving from one place to another in home back wheels are bend after and cant replace as 7 days over i am very disappointed what should i do,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,nice,cooling is best but 2 star deducted because little bit noisy and for smell after first time use,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,good choice,good fan speed that gives cool air easy to move,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,awesome,super cool nice cooler,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific,as a brand i believe it works long and satisfied with product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,does the job,very good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,2,could be way better,no cooling,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,worth the money,overall good but noise is high,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,fabulous!,very nice,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,2,expected a better product,still not attended by crompton for demo n installation,neutral
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,simply awesome,good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,classy product,nice product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,nice,good product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,1,very poor,waste product for home use it cannot be used in home because of it makes very noise and hot water vapours,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,very good,ok not bad,neutral
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,good quality product,cooling is perfect,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,good quality product,fully satisfied,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,good quality product,review is here1 look wise cooler is good well delivered by person 2 packaging was good nothing damaged at any side3 according to me plastic of this cooler is not good all that i can say weak consume much water during hot summer season motor of this cooler is good still running normal no abnormal sound observed from the motor side coz of cromptan motor all good performance given,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,pretty good,good in summer,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,good,value for money,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,just okay,its ok but there is sound in compare of other brand,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,2,slightly disappointed,worst plastic has been used to make this,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,nice product,good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,classy product,amezing product good quality good fan speed it wont take long time to cool down 1020 room temperature also it wont use much electricity its power consumption is good and efficient,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,nice product,good one,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,wonderful,nice colling is good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,1,absolute rubbish!,i guess due to pandemic flipkarts customer support has gone into hibernation and due to that the wrong product i received thats sellers fault i got terrible experience with their support and talk about the product average built got defective wheels and it will trouble you to move it around easily when fully filled cooling is same as what a standard cooler does what you expect some gasfilled air conditioning from a cooler,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,highly recommended,excellent product by crompton one suggestion that it has no water removal tap from back side,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,good,cooling capacity is not good as i expect,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,wonderful,awesome cooler i like this cooler and i m happy with dis,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,1,very poor,water pump was not working after many calls followup neither technician visited or flipkart replaced the product first time worst experience,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,nice,it is good in cooling and easily movable and working nicely but the buttons on the cooler are old in model,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,really nice,performance is nice build is strong power cord given at the wrong side thus deducted a star,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,2,bad quality,not bad,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,very good,good product in this price,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,value-for-money,its become excellent but fan speed so much according to me fan has 5 speeder,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific purchase,nice,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,just wow!,good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,just wow!,nice,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,mind-blowing purchase,this product stands upto its value 3 speed air control along with deflection is very good the cooler provides good cooling effect in one big room,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,awesome,good quality good cooling,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,1,utterly disappointed,got electric shock on touching cooling pad by mistake just after 3 months of purchasing many times the dripping water contain electric potential,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,really nice,delivered cromption ozone 88l white green instead of acgcdac881 difference between look no way quality is good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,nice product,good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,best in the market!,very nice product and right price,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,classy product,noise medium but air throw is good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,worth every penny,excellent seems cool,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific,nice and smart coolerpump is very powerfulchilled the room like ac,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,really nice,very nice working,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,just okay,cooler pump is not working properly,negative
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,decent product,very cumbersome design from inside very tough o clean from inside one panel is not working properly tried to return but engineer visited in absence of me and has not fitted it properly,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,must buy!,very cool and compact,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,3,just okay,color different good fictional,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,nice product,gud,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,really nice,nice but sound could be reduced,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,just wow!,good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,pretty good,very nice,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,good quality product,best cooler,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,just wow!,excellent product bbjjk,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,highly recommended,fantastic,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,excellent,very good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,classy product,bestmust buy,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific,very satisfied,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,worth the money,good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,classy product,nice product,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,really nice,good,positive
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,4,very good,nice big size product and performance but there not to easy change water or cleaning,neutral
"Crompton 75 L Desert Air Cooler??????(White, Teal, ACGC-DAC751)",9999,5,terrific,1 the fan speed was too good 2 cooling is very nice and in summer too it had given immense cooling effect355 litres capacity so half day sufficient for usagein summerin winter more hours it will run with that water4 there is valve at bottom so we can drain out the water and can keep it aside in non usage period like winter5 shape was too good go for it blindly,positive
